"","Tanggal","Curah_Hujan","Nama_Stasiun"
"4269",2007-09-08,0,"Pintu Rime Gayo"
"4270",2007-09-09,0,"Pintu Rime Gayo"
"4271",2007-09-10,0,"Pintu Rime Gayo"
"4272",2007-09-11,0,"Pintu Rime Gayo"
"4273",2007-09-12,0,"Pintu Rime Gayo"
"4274",2007-09-13,0,"Pintu Rime Gayo"
"4275",2007-09-14,0,"Pintu Rime Gayo"
"4276",2007-09-15,0,"Pintu Rime Gayo"
"4277",2007-09-16,0,"Pintu Rime Gayo"
"4278",2007-09-17,0,"Pintu Rime Gayo"
"4279",2007-09-18,0,"Pintu Rime Gayo"
"4280",2007-09-19,0,"Pintu Rime Gayo"
"4281",2007-09-20,0,"Pintu Rime Gayo"
"4282",2007-09-21,0,"Pintu Rime Gayo"
"4283",2007-09-22,0,"Pintu Rime Gayo"
"4284",2007-09-23,0,"Pintu Rime Gayo"
"4285",2007-09-24,0,"Pintu Rime Gayo"
"4286",2007-09-25,0,"Pintu Rime Gayo"
"4287",2007-09-26,0,"Pintu Rime Gayo"
"4288",2007-09-27,0,"Pintu Rime Gayo"
"4289",2007-09-28,0,"Pintu Rime Gayo"
"4290",2007-09-29,0,"Pintu Rime Gayo"
"4291",2007-09-30,0,"Pintu Rime Gayo"
"4292",2007-10-01,0,"Pintu Rime Gayo"
"4293",2007-10-02,0,"Pintu Rime Gayo"
"4294",2007-10-03,0,"Pintu Rime Gayo"
"4295",2007-10-04,0,"Pintu Rime Gayo"
"4296",2007-10-05,0,"Pintu Rime Gayo"
"4297",2007-10-06,0,"Pintu Rime Gayo"
"4298",2007-10-07,0,"Pintu Rime Gayo"
"4299",2007-10-08,0,"Pintu Rime Gayo"
"4300",2007-10-09,0,"Pintu Rime Gayo"
"4301",2007-10-10,0,"Pintu Rime Gayo"
"4302",2007-10-11,0,"Pintu Rime Gayo"
"4303",2007-10-12,0,"Pintu Rime Gayo"
"4304",2007-10-13,0,"Pintu Rime Gayo"
"4305",2007-10-14,0,"Pintu Rime Gayo"
"4306",2007-10-15,0,"Pintu Rime Gayo"
"4307",2007-10-16,0,"Pintu Rime Gayo"
"4308",2007-10-17,0,"Pintu Rime Gayo"
"4309",2007-10-18,0,"Pintu Rime Gayo"
"4310",2007-10-19,0,"Pintu Rime Gayo"
"4311",2007-10-20,6,"Pintu Rime Gayo"
"4312",2007-10-21,0,"Pintu Rime Gayo"
"4313",2007-10-22,0,"Pintu Rime Gayo"
"4314",2007-10-23,0,"Pintu Rime Gayo"
"4315",2007-10-24,8,"Pintu Rime Gayo"
"4316",2007-10-25,0,"Pintu Rime Gayo"
"4317",2007-10-26,0,"Pintu Rime Gayo"
"4318",2007-10-27,0,"Pintu Rime Gayo"
"4319",2007-10-28,0,"Pintu Rime Gayo"
"4320",2007-10-29,0,"Pintu Rime Gayo"
"4321",2007-10-30,49,"Pintu Rime Gayo"
"4322",2007-10-31,9,"Pintu Rime Gayo"
"4323",2007-11-01,9,"Pintu Rime Gayo"
"4324",2007-11-02,30,"Pintu Rime Gayo"
"4325",2007-11-03,0,"Pintu Rime Gayo"
"4326",2007-11-04,0,"Pintu Rime Gayo"
"4327",2007-11-05,0,"Pintu Rime Gayo"
"4328",2007-11-06,19,"Pintu Rime Gayo"
"4329",2007-11-07,0,"Pintu Rime Gayo"
"4330",2007-11-08,0,"Pintu Rime Gayo"
"4331",2007-11-09,3,"Pintu Rime Gayo"
"4332",2007-11-10,39,"Pintu Rime Gayo"
"4333",2007-11-11,5,"Pintu Rime Gayo"
"4334",2007-11-12,0,"Pintu Rime Gayo"
"4335",2007-11-13,0,"Pintu Rime Gayo"
"4336",2007-11-14,0,"Pintu Rime Gayo"
"4337",2007-11-15,0,"Pintu Rime Gayo"
"4338",2007-11-16,0,"Pintu Rime Gayo"
"4339",2007-11-17,7,"Pintu Rime Gayo"
"4340",2007-11-18,0,"Pintu Rime Gayo"
"4341",2007-11-19,0,"Pintu Rime Gayo"
"4342",2007-11-20,0,"Pintu Rime Gayo"
"4343",2007-11-21,0,"Pintu Rime Gayo"
"4344",2007-11-22,0,"Pintu Rime Gayo"
"4345",2007-11-23,0,"Pintu Rime Gayo"
"4346",2007-11-24,0,"Pintu Rime Gayo"
"4347",2007-11-25,0,"Pintu Rime Gayo"
"4348",2007-11-26,0,"Pintu Rime Gayo"
"4349",2007-11-27,8,"Pintu Rime Gayo"
"4350",2007-11-28,0,"Pintu Rime Gayo"
"4351",2007-11-29,0,"Pintu Rime Gayo"
"4352",2007-11-30,0,"Pintu Rime Gayo"
"4353",2007-12-01,0,"Pintu Rime Gayo"
"4354",2007-12-02,4,"Pintu Rime Gayo"
"4355",2007-12-03,10,"Pintu Rime Gayo"
"4356",2007-12-04,32,"Pintu Rime Gayo"
"4357",2007-12-05,20,"Pintu Rime Gayo"
"4358",2007-12-06,36,"Pintu Rime Gayo"
"4359",2007-12-07,9,"Pintu Rime Gayo"
"4360",2007-12-08,24,"Pintu Rime Gayo"
"4361",2007-12-09,0,"Pintu Rime Gayo"
"4362",2007-12-10,0,"Pintu Rime Gayo"
"4363",2007-12-11,7,"Pintu Rime Gayo"
"4364",2007-12-12,6,"Pintu Rime Gayo"
"4365",2007-12-13,7,"Pintu Rime Gayo"
"4366",2007-12-14,2,"Pintu Rime Gayo"
"4367",2007-12-15,0,"Pintu Rime Gayo"
"4368",2007-12-16,0,"Pintu Rime Gayo"
"4369",2007-12-17,29,"Pintu Rime Gayo"
"4370",2007-12-18,0,"Pintu Rime Gayo"
"4371",2007-12-19,0,"Pintu Rime Gayo"
"4372",2007-12-20,0,"Pintu Rime Gayo"
"4373",2007-12-21,32,"Pintu Rime Gayo"
"4374",2007-12-22,0,"Pintu Rime Gayo"
"4375",2007-12-23,0,"Pintu Rime Gayo"
"4376",2007-12-24,0,"Pintu Rime Gayo"
"4377",2007-12-25,22,"Pintu Rime Gayo"
"4378",2007-12-26,3,"Pintu Rime Gayo"
"4379",2007-12-27,4,"Pintu Rime Gayo"
"4380",2007-12-28,0,"Pintu Rime Gayo"
"4381",2007-12-29,0,"Pintu Rime Gayo"
"4382",2007-12-30,0,"Pintu Rime Gayo"
"4383",2007-12-31,7,"Pintu Rime Gayo"
"4384",2008-01-01,49,"Pintu Rime Gayo"
"4385",2008-01-02,108,"Pintu Rime Gayo"
"4386",2008-01-03,30,"Pintu Rime Gayo"
"4387",2008-01-04,92,"Pintu Rime Gayo"
"4388",2008-01-05,24,"Pintu Rime Gayo"
"4389",2008-01-06,0,"Pintu Rime Gayo"
"4390",2008-01-07,43,"Pintu Rime Gayo"
"4391",2008-01-08,0,"Pintu Rime Gayo"
"4392",2008-01-09,0,"Pintu Rime Gayo"
"4393",2008-01-10,24,"Pintu Rime Gayo"
"4394",2008-01-11,0,"Pintu Rime Gayo"
"4395",2008-01-12,0,"Pintu Rime Gayo"
"4396",2008-01-13,0,"Pintu Rime Gayo"
"4397",2008-01-14,0,"Pintu Rime Gayo"
"4398",2008-01-15,0,"Pintu Rime Gayo"
"4399",2008-01-16,0,"Pintu Rime Gayo"
"4400",2008-01-17,0,"Pintu Rime Gayo"
"4401",2008-01-18,0,"Pintu Rime Gayo"
"4402",2008-01-19,0,"Pintu Rime Gayo"
"4403",2008-01-20,36,"Pintu Rime Gayo"
"4404",2008-01-21,0,"Pintu Rime Gayo"
"4405",2008-01-22,0,"Pintu Rime Gayo"
"4406",2008-01-23,0,"Pintu Rime Gayo"
"4407",2008-01-24,0,"Pintu Rime Gayo"
"4408",2008-01-25,0,"Pintu Rime Gayo"
"4409",2008-01-26,5,"Pintu Rime Gayo"
"4410",2008-01-27,0,"Pintu Rime Gayo"
"4411",2008-01-28,0,"Pintu Rime Gayo"
"4412",2008-01-29,0,"Pintu Rime Gayo"
"4413",2008-01-30,8,"Pintu Rime Gayo"
"4414",2008-01-31,32,"Pintu Rime Gayo"
"4415",2008-02-01,7,"Pintu Rime Gayo"
"4416",2008-02-02,24,"Pintu Rime Gayo"
"4417",2008-02-03,2,"Pintu Rime Gayo"
"4418",2008-02-04,67,"Pintu Rime Gayo"
"4419",2008-02-05,12,"Pintu Rime Gayo"
"4420",2008-02-06,0,"Pintu Rime Gayo"
"4421",2008-02-07,0,"Pintu Rime Gayo"
"4422",2008-02-08,23,"Pintu Rime Gayo"
"4423",2008-02-09,12,"Pintu Rime Gayo"
"4424",2008-02-10,8,"Pintu Rime Gayo"
"4425",2008-02-11,17,"Pintu Rime Gayo"
"4426",2008-02-12,18,"Pintu Rime Gayo"
"4427",2008-02-13,0,"Pintu Rime Gayo"
"4428",2008-02-14,0,"Pintu Rime Gayo"
"4429",2008-02-15,8,"Pintu Rime Gayo"
"4430",2008-02-16,3,"Pintu Rime Gayo"
"4431",2008-02-17,0,"Pintu Rime Gayo"
"4432",2008-02-18,0,"Pintu Rime Gayo"
"4433",2008-02-19,0,"Pintu Rime Gayo"
"4434",2008-02-20,0,"Pintu Rime Gayo"
"4435",2008-02-21,0,"Pintu Rime Gayo"
"4436",2008-02-22,0,"Pintu Rime Gayo"
"4437",2008-02-23,3,"Pintu Rime Gayo"
"4438",2008-02-24,0,"Pintu Rime Gayo"
"4439",2008-02-25,13,"Pintu Rime Gayo"
"4440",2008-02-26,12,"Pintu Rime Gayo"
"4441",2008-02-27,6,"Pintu Rime Gayo"
"4442",2008-02-28,3,"Pintu Rime Gayo"
"4443",2008-02-29,0,"Pintu Rime Gayo"
"4444",2008-03-01,0,"Pintu Rime Gayo"
"4445",2008-03-02,0,"Pintu Rime Gayo"
"4446",2008-03-03,1,"Pintu Rime Gayo"
"4447",2008-03-04,0,"Pintu Rime Gayo"
"4448",2008-03-05,36,"Pintu Rime Gayo"
"4449",2008-03-06,19,"Pintu Rime Gayo"
"4450",2008-03-07,12,"Pintu Rime Gayo"
"4451",2008-03-08,11,"Pintu Rime Gayo"
"4452",2008-03-09,26,"Pintu Rime Gayo"
"4453",2008-03-10,0,"Pintu Rime Gayo"
"4454",2008-03-11,0,"Pintu Rime Gayo"
"4455",2008-03-12,49,"Pintu Rime Gayo"
"4456",2008-03-13,17,"Pintu Rime Gayo"
"4457",2008-03-14,18,"Pintu Rime Gayo"
"4458",2008-03-15,24,"Pintu Rime Gayo"
"4459",2008-03-16,0,"Pintu Rime Gayo"
"4460",2008-03-17,13,"Pintu Rime Gayo"
"4461",2008-03-18,4,"Pintu Rime Gayo"
"4462",2008-03-19,14,"Pintu Rime Gayo"
"4463",2008-03-20,9,"Pintu Rime Gayo"
"4464",2008-03-21,8,"Pintu Rime Gayo"
"4465",2008-03-22,28,"Pintu Rime Gayo"
"4466",2008-03-23,0,"Pintu Rime Gayo"
"4467",2008-03-24,0,"Pintu Rime Gayo"
"4468",2008-03-25,3,"Pintu Rime Gayo"
"4469",2008-03-26,0,"Pintu Rime Gayo"
"4470",2008-03-27,0,"Pintu Rime Gayo"
"4471",2008-03-28,0,"Pintu Rime Gayo"
"4472",2008-03-29,0,"Pintu Rime Gayo"
"4473",2008-03-30,0,"Pintu Rime Gayo"
"4474",2008-03-31,0,"Pintu Rime Gayo"
"4475",2008-04-01,16,"Pintu Rime Gayo"
"4476",2008-04-02,0,"Pintu Rime Gayo"
"4477",2008-04-03,0,"Pintu Rime Gayo"
"4478",2008-04-04,21,"Pintu Rime Gayo"
"4479",2008-04-05,0,"Pintu Rime Gayo"
"4480",2008-04-06,0,"Pintu Rime Gayo"
"4481",2008-04-07,0,"Pintu Rime Gayo"
"4482",2008-04-08,0,"Pintu Rime Gayo"
"4483",2008-04-09,41,"Pintu Rime Gayo"
"4484",2008-04-10,75,"Pintu Rime Gayo"
"4485",2008-04-11,12,"Pintu Rime Gayo"
"4486",2008-04-12,0,"Pintu Rime Gayo"
"4487",2008-04-13,0,"Pintu Rime Gayo"
"4488",2008-04-14,32,"Pintu Rime Gayo"
"4489",2008-04-15,23,"Pintu Rime Gayo"
"4490",2008-04-16,0,"Pintu Rime Gayo"
"4491",2008-04-17,0,"Pintu Rime Gayo"
"4492",2008-04-18,0,"Pintu Rime Gayo"
"4493",2008-04-19,14,"Pintu Rime Gayo"
"4494",2008-04-20,4,"Pintu Rime Gayo"
"4495",2008-04-21,6,"Pintu Rime Gayo"
"4496",2008-04-22,12,"Pintu Rime Gayo"
"4497",2008-04-23,2,"Pintu Rime Gayo"
"4498",2008-04-24,5,"Pintu Rime Gayo"
"4499",2008-04-25,0,"Pintu Rime Gayo"
"4500",2008-04-26,0,"Pintu Rime Gayo"
"4501",2008-04-27,0,"Pintu Rime Gayo"
"4502",2008-04-28,0,"Pintu Rime Gayo"
"4503",2008-04-29,0,"Pintu Rime Gayo"
"4504",2008-04-30,0,"Pintu Rime Gayo"
"4505",2008-05-01,0,"Pintu Rime Gayo"
"4506",2008-05-02,0,"Pintu Rime Gayo"
"4507",2008-05-03,0,"Pintu Rime Gayo"
"4508",2008-05-04,0,"Pintu Rime Gayo"
"4509",2008-05-05,12,"Pintu Rime Gayo"
"4510",2008-05-06,19,"Pintu Rime Gayo"
"4511",2008-05-07,31,"Pintu Rime Gayo"
"4512",2008-05-08,0,"Pintu Rime Gayo"
"4513",2008-05-09,0,"Pintu Rime Gayo"
"4514",2008-05-10,26,"Pintu Rime Gayo"
"4515",2008-05-11,0,"Pintu Rime Gayo"
"4516",2008-05-12,0,"Pintu Rime Gayo"
"4517",2008-05-13,0,"Pintu Rime Gayo"
"4518",2008-05-14,0,"Pintu Rime Gayo"
"4519",2008-05-15,0,"Pintu Rime Gayo"
"4520",2008-05-16,0,"Pintu Rime Gayo"
"4521",2008-05-17,0,"Pintu Rime Gayo"
"4522",2008-05-18,0,"Pintu Rime Gayo"
"4523",2008-05-19,0,"Pintu Rime Gayo"
"4524",2008-05-20,0,"Pintu Rime Gayo"
"4525",2008-05-21,0,"Pintu Rime Gayo"
"4526",2008-05-22,0,"Pintu Rime Gayo"
"4527",2008-05-23,0,"Pintu Rime Gayo"
"4528",2008-05-24,0,"Pintu Rime Gayo"
"4529",2008-05-25,0,"Pintu Rime Gayo"
"4530",2008-05-26,0,"Pintu Rime Gayo"
"4531",2008-05-27,0,"Pintu Rime Gayo"
"4532",2008-05-28,0,"Pintu Rime Gayo"
"4533",2008-05-29,0,"Pintu Rime Gayo"
"4534",2008-05-30,0,"Pintu Rime Gayo"
"4535",2008-05-31,0,"Pintu Rime Gayo"
"4536",2008-06-01,0,"Pintu Rime Gayo"
"4537",2008-06-02,0,"Pintu Rime Gayo"
"4538",2008-06-03,0,"Pintu Rime Gayo"
"4539",2008-06-04,0,"Pintu Rime Gayo"
"4540",2008-06-05,0,"Pintu Rime Gayo"
"4541",2008-06-06,0,"Pintu Rime Gayo"
"4542",2008-06-07,10,"Pintu Rime Gayo"
"4543",2008-06-08,2,"Pintu Rime Gayo"
"4544",2008-06-09,21,"Pintu Rime Gayo"
"4545",2008-06-10,0,"Pintu Rime Gayo"
"4546",2008-06-11,0,"Pintu Rime Gayo"
"4547",2008-06-12,0,"Pintu Rime Gayo"
"4548",2008-06-13,0,"Pintu Rime Gayo"
"4549",2008-06-14,0,"Pintu Rime Gayo"
"4550",2008-06-15,61,"Pintu Rime Gayo"
"4551",2008-06-16,0,"Pintu Rime Gayo"
"4552",2008-06-17,0,"Pintu Rime Gayo"
"4553",2008-06-18,0,"Pintu Rime Gayo"
"4554",2008-06-19,0,"Pintu Rime Gayo"
"4555",2008-06-20,0,"Pintu Rime Gayo"
"4556",2008-06-21,0,"Pintu Rime Gayo"
"4557",2008-06-22,0,"Pintu Rime Gayo"
"4558",2008-06-23,0,"Pintu Rime Gayo"
"4559",2008-06-24,0,"Pintu Rime Gayo"
"4560",2008-06-25,0,"Pintu Rime Gayo"
"4561",2008-06-26,0,"Pintu Rime Gayo"
"4562",2008-06-27,0,"Pintu Rime Gayo"
"4563",2008-06-28,0,"Pintu Rime Gayo"
"4564",2008-06-29,0,"Pintu Rime Gayo"
"4565",2008-06-30,0,"Pintu Rime Gayo"
"4566",2008-07-01,0,"Pintu Rime Gayo"
"4567",2008-07-02,0,"Pintu Rime Gayo"
"4568",2008-07-03,0,"Pintu Rime Gayo"
"4569",2008-07-04,0,"Pintu Rime Gayo"
"4570",2008-07-05,0,"Pintu Rime Gayo"
"4571",2008-07-06,0,"Pintu Rime Gayo"
"4572",2008-07-07,0,"Pintu Rime Gayo"
"4573",2008-07-08,0,"Pintu Rime Gayo"
"4574",2008-07-09,0,"Pintu Rime Gayo"
"4575",2008-07-10,0,"Pintu Rime Gayo"
"4576",2008-07-11,0,"Pintu Rime Gayo"
"4577",2008-07-12,0,"Pintu Rime Gayo"
"4578",2008-07-13,0,"Pintu Rime Gayo"
"4579",2008-07-14,0,"Pintu Rime Gayo"
"4580",2008-07-15,0,"Pintu Rime Gayo"
"4581",2008-07-16,0,"Pintu Rime Gayo"
"4582",2008-07-17,0,"Pintu Rime Gayo"
"4583",2008-07-18,0,"Pintu Rime Gayo"
"4584",2008-07-19,0,"Pintu Rime Gayo"
"4585",2008-07-20,0,"Pintu Rime Gayo"
"4586",2008-07-21,0,"Pintu Rime Gayo"
"4587",2008-07-22,0,"Pintu Rime Gayo"
"4588",2008-07-23,0,"Pintu Rime Gayo"
"4589",2008-07-24,0,"Pintu Rime Gayo"
"4590",2008-07-25,0,"Pintu Rime Gayo"
"4591",2008-07-26,0,"Pintu Rime Gayo"
"4592",2008-07-27,0,"Pintu Rime Gayo"
"4593",2008-07-28,0,"Pintu Rime Gayo"
"4594",2008-07-29,0,"Pintu Rime Gayo"
"4595",2008-07-30,0,"Pintu Rime Gayo"
"4596",2008-07-31,0,"Pintu Rime Gayo"
"4597",2008-08-01,0,"Pintu Rime Gayo"
"4598",2008-08-02,0,"Pintu Rime Gayo"
"4599",2008-08-03,0,"Pintu Rime Gayo"
"4600",2008-08-04,0,"Pintu Rime Gayo"
"4601",2008-08-05,0,"Pintu Rime Gayo"
"4602",2008-08-06,0,"Pintu Rime Gayo"
"4603",2008-08-07,0,"Pintu Rime Gayo"
"4604",2008-08-08,0,"Pintu Rime Gayo"
"4605",2008-08-09,0,"Pintu Rime Gayo"
"4606",2008-08-10,0,"Pintu Rime Gayo"
"4607",2008-08-11,0,"Pintu Rime Gayo"
"4608",2008-08-12,0,"Pintu Rime Gayo"
"4609",2008-08-13,0,"Pintu Rime Gayo"
"4610",2008-08-14,0,"Pintu Rime Gayo"
"4611",2008-08-15,0,"Pintu Rime Gayo"
"4612",2008-08-16,0,"Pintu Rime Gayo"
"4613",2008-08-17,0,"Pintu Rime Gayo"
"4614",2008-08-18,0,"Pintu Rime Gayo"
"4615",2008-08-19,0,"Pintu Rime Gayo"
"4616",2008-08-20,0,"Pintu Rime Gayo"
"4617",2008-08-21,0,"Pintu Rime Gayo"
"4618",2008-08-22,0,"Pintu Rime Gayo"
"4619",2008-08-23,0,"Pintu Rime Gayo"
"4620",2008-08-24,0,"Pintu Rime Gayo"
"4621",2008-08-25,0,"Pintu Rime Gayo"
"4622",2008-08-26,0,"Pintu Rime Gayo"
"4623",2008-08-27,0,"Pintu Rime Gayo"
"4624",2008-08-28,0,"Pintu Rime Gayo"
"4625",2008-08-29,0,"Pintu Rime Gayo"
"4626",2008-08-30,0,"Pintu Rime Gayo"
"4627",2008-08-31,0,"Pintu Rime Gayo"
"4628",2008-09-01,0,"Pintu Rime Gayo"
"4629",2008-09-02,0,"Pintu Rime Gayo"
"4630",2008-09-03,0,"Pintu Rime Gayo"
"4631",2008-09-04,16,"Pintu Rime Gayo"
"4632",2008-09-05,0,"Pintu Rime Gayo"
"4633",2008-09-06,0,"Pintu Rime Gayo"
"4634",2008-09-07,12,"Pintu Rime Gayo"
"4635",2008-09-08,24,"Pintu Rime Gayo"
"4636",2008-09-09,11,"Pintu Rime Gayo"
"4637",2008-09-10,0,"Pintu Rime Gayo"
"4638",2008-09-11,96,"Pintu Rime Gayo"
"4639",2008-09-12,11,"Pintu Rime Gayo"
"4640",2008-09-13,0,"Pintu Rime Gayo"
"4641",2008-09-14,0,"Pintu Rime Gayo"
"4642",2008-09-15,0,"Pintu Rime Gayo"
"4643",2008-09-16,0,"Pintu Rime Gayo"
"4644",2008-09-17,0,"Pintu Rime Gayo"
"4645",2008-09-18,0,"Pintu Rime Gayo"
"4646",2008-09-19,0,"Pintu Rime Gayo"
"4647",2008-09-20,0,"Pintu Rime Gayo"
"4648",2008-09-21,0,"Pintu Rime Gayo"
"4649",2008-09-22,0,"Pintu Rime Gayo"
"4650",2008-09-23,0,"Pintu Rime Gayo"
"4651",2008-09-24,0,"Pintu Rime Gayo"
"4652",2008-09-25,0,"Pintu Rime Gayo"
"4653",2008-09-26,0,"Pintu Rime Gayo"
"4654",2008-09-27,0,"Pintu Rime Gayo"
"4655",2008-09-28,0,"Pintu Rime Gayo"
"4656",2008-09-29,0,"Pintu Rime Gayo"
"4657",2008-09-30,0,"Pintu Rime Gayo"
"4658",2008-10-01,0,"Pintu Rime Gayo"
"4659",2008-10-02,0,"Pintu Rime Gayo"
"4660",2008-10-03,0,"Pintu Rime Gayo"
"4661",2008-10-04,0,"Pintu Rime Gayo"
"4662",2008-10-05,0,"Pintu Rime Gayo"
"4663",2008-10-06,0,"Pintu Rime Gayo"
"4664",2008-10-07,115,"Pintu Rime Gayo"
"4665",2008-10-08,0,"Pintu Rime Gayo"
"4666",2008-10-09,8,"Pintu Rime Gayo"
"4667",2008-10-10,0,"Pintu Rime Gayo"
"4668",2008-10-11,3,"Pintu Rime Gayo"
"4669",2008-10-12,0,"Pintu Rime Gayo"
"4670",2008-10-13,0,"Pintu Rime Gayo"
"4671",2008-10-14,5,"Pintu Rime Gayo"
"4672",2008-10-15,0,"Pintu Rime Gayo"
"4673",2008-10-16,0,"Pintu Rime Gayo"
"4674",2008-10-17,0,"Pintu Rime Gayo"
"4675",2008-10-18,0,"Pintu Rime Gayo"
"4676",2008-10-19,0,"Pintu Rime Gayo"
"4677",2008-10-20,10,"Pintu Rime Gayo"
"4678",2008-10-21,0,"Pintu Rime Gayo"
"4679",2008-10-22,0,"Pintu Rime Gayo"
"4680",2008-10-23,4,"Pintu Rime Gayo"
"4681",2008-10-24,18,"Pintu Rime Gayo"
"4682",2008-10-25,5,"Pintu Rime Gayo"
"4683",2008-10-26,0,"Pintu Rime Gayo"
"4684",2008-10-27,14,"Pintu Rime Gayo"
"4685",2008-10-28,0,"Pintu Rime Gayo"
"4686",2008-10-29,47,"Pintu Rime Gayo"
"4687",2008-10-30,5,"Pintu Rime Gayo"
"4688",2008-10-31,17,"Pintu Rime Gayo"
"4689",2008-11-01,0,"Pintu Rime Gayo"
"4690",2008-11-02,1,"Pintu Rime Gayo"
"4691",2008-11-03,8,"Pintu Rime Gayo"
"4692",2008-11-04,50,"Pintu Rime Gayo"
"4693",2008-11-05,32,"Pintu Rime Gayo"
"4694",2008-11-06,21,"Pintu Rime Gayo"
"4695",2008-11-07,74,"Pintu Rime Gayo"
"4696",2008-11-08,0,"Pintu Rime Gayo"
"4697",2008-11-09,25,"Pintu Rime Gayo"
"4698",2008-11-10,4,"Pintu Rime Gayo"
"4699",2008-11-11,0,"Pintu Rime Gayo"
"4700",2008-11-12,22,"Pintu Rime Gayo"
"4701",2008-11-13,127,"Pintu Rime Gayo"
"4702",2008-11-14,0,"Pintu Rime Gayo"
"4703",2008-11-15,0,"Pintu Rime Gayo"
"4704",2008-11-16,0,"Pintu Rime Gayo"
"4705",2008-11-17,37,"Pintu Rime Gayo"
"4706",2008-11-18,6,"Pintu Rime Gayo"
"4707",2008-11-19,2,"Pintu Rime Gayo"
"4708",2008-11-20,44,"Pintu Rime Gayo"
"4709",2008-11-21,36,"Pintu Rime Gayo"
"4710",2008-11-22,19,"Pintu Rime Gayo"
"4711",2008-11-23,0,"Pintu Rime Gayo"
"4712",2008-11-24,33,"Pintu Rime Gayo"
"4713",2008-11-25,7,"Pintu Rime Gayo"
"4714",2008-11-26,32,"Pintu Rime Gayo"
"4715",2008-11-27,13,"Pintu Rime Gayo"
"4716",2008-11-28,0,"Pintu Rime Gayo"
"4717",2008-11-29,0,"Pintu Rime Gayo"
"4718",2008-11-30,0,"Pintu Rime Gayo"
"4719",2008-12-01,0,"Pintu Rime Gayo"
"4720",2008-12-02,0,"Pintu Rime Gayo"
"4721",2008-12-03,0,"Pintu Rime Gayo"
"4722",2008-12-04,67,"Pintu Rime Gayo"
"4723",2008-12-05,4,"Pintu Rime Gayo"
"4724",2008-12-06,100,"Pintu Rime Gayo"
"4725",2008-12-07,62,"Pintu Rime Gayo"
"4726",2008-12-08,8,"Pintu Rime Gayo"
"4727",2008-12-09,8,"Pintu Rime Gayo"
"4728",2008-12-10,8,"Pintu Rime Gayo"
"4729",2008-12-11,10,"Pintu Rime Gayo"
"4730",2008-12-12,0,"Pintu Rime Gayo"
"4731",2008-12-13,23,"Pintu Rime Gayo"
"4732",2008-12-14,7,"Pintu Rime Gayo"
"4733",2008-12-15,0,"Pintu Rime Gayo"
"4734",2008-12-16,9,"Pintu Rime Gayo"
"4735",2008-12-17,17,"Pintu Rime Gayo"
"4736",2008-12-18,3,"Pintu Rime Gayo"
"4737",2008-12-19,0,"Pintu Rime Gayo"
"4738",2008-12-20,0,"Pintu Rime Gayo"
"4739",2008-12-21,0,"Pintu Rime Gayo"
"4740",2008-12-22,5,"Pintu Rime Gayo"
"4741",2008-12-23,9,"Pintu Rime Gayo"
"4742",2008-12-24,5,"Pintu Rime Gayo"
"4743",2008-12-25,0,"Pintu Rime Gayo"
"4744",2008-12-26,0,"Pintu Rime Gayo"
"4745",2008-12-27,72,"Pintu Rime Gayo"
"4746",2008-12-28,26,"Pintu Rime Gayo"
"4747",2008-12-29,0,"Pintu Rime Gayo"
"4748",2008-12-30,0,"Pintu Rime Gayo"
"4749",2008-12-31,0,"Pintu Rime Gayo"
"4750",2009-01-01,0,"Pintu Rime Gayo"
"4751",2009-01-02,4,"Pintu Rime Gayo"
"4752",2009-01-03,15,"Pintu Rime Gayo"
"4753",2009-01-04,0,"Pintu Rime Gayo"
"4754",2009-01-05,0,"Pintu Rime Gayo"
"4755",2009-01-06,0,"Pintu Rime Gayo"
"4756",2009-01-07,19,"Pintu Rime Gayo"
"4757",2009-01-08,10,"Pintu Rime Gayo"
"4758",2009-01-09,45,"Pintu Rime Gayo"
"4759",2009-01-10,0,"Pintu Rime Gayo"
"4760",2009-01-11,54,"Pintu Rime Gayo"
"4761",2009-01-12,7,"Pintu Rime Gayo"
"4762",2009-01-13,0,"Pintu Rime Gayo"
"4763",2009-01-14,28,"Pintu Rime Gayo"
"4764",2009-01-15,18,"Pintu Rime Gayo"
"4765",2009-01-16,52,"Pintu Rime Gayo"
"4766",2009-01-17,45,"Pintu Rime Gayo"
"4767",2009-01-18,16,"Pintu Rime Gayo"
"4768",2009-01-19,6,"Pintu Rime Gayo"
"4769",2009-01-20,9,"Pintu Rime Gayo"
"4770",2009-01-21,2,"Pintu Rime Gayo"
"4771",2009-01-22,0,"Pintu Rime Gayo"
"4772",2009-01-23,3,"Pintu Rime Gayo"
"4773",2009-01-24,0,"Pintu Rime Gayo"
"4774",2009-01-25,5,"Pintu Rime Gayo"
"4775",2009-01-26,3,"Pintu Rime Gayo"
"4776",2009-01-27,0,"Pintu Rime Gayo"
"4777",2009-01-28,2,"Pintu Rime Gayo"
"4778",2009-01-29,3,"Pintu Rime Gayo"
"4779",2009-01-30,22,"Pintu Rime Gayo"
"4780",2009-01-31,6,"Pintu Rime Gayo"
"4781",2009-02-01,0,"Pintu Rime Gayo"
"4782",2009-02-02,1,"Pintu Rime Gayo"
"4783",2009-02-03,5,"Pintu Rime Gayo"
"4784",2009-02-04,34,"Pintu Rime Gayo"
"4785",2009-02-05,0,"Pintu Rime Gayo"
